Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T060_001,SE_T060_002,SE_T060_003,SE_T060_004,SE_T060_005,SE_T060_006,SE_T060_007,SE_T060_008,SE_T060_009,SE_T060_010,SE_T061_001,SE_T062_001,SE_T068_001,SE_T069_001,SE_T069_002,SE_T069_003,SE_T069_004,SE_T069_005,SE_T069_006,SE_T069_007,SE_T069_008,SE_T069_009,SE_T069_010,SE_T070_001,SE_T071_001,SE_T093_001,SE_T171_001,SE_T171_002,SE_T171_003,SE_T171_004,SE_T171_005,SE_T171_006,SE_T171_007,SE_T171_008,SE_T171_009,SE_T171_010,SE_T171_011
"3610580","32000US3610580","Albany-Schenectady-Troy, NY Metro Area; New York","Albany-Schenectady-Troy, New York","ny","320","00","ACSSF","0026376",,,,,"36",,,,,,,,,,,,,,"10580",,,,,,,,,,,,,,,,,,,,,,,,,,,,879291,312.7419,2811.55447515587,879291,736238,68023,1461,35718,258,11959,25634,879291,837472,711621,63699,1119,35464,220,4394,20955,41819,24617,4324,342,254,38,7565,4679,345957,17681,16022,14591,15859,14307,15554,13818,14640,13336,27012,36415,48108,35005,23169,22894,17546,63758,63758,66943,31567,31636,72875,,42819,47256,41451,67411,81748.8341036603,81748.8341036603,84636.2927055242,47596.5515803519,40972.3628691983,96956.5464523716,0,48402.5021324993,68930.491980537,60775.9400344065,85004.0099255246,83459,100528.520472581,28281581400,28281581400,25578357200,1141460500,19420900,989344600,,170231600,382495300,741891900,25041671300,20940392400,6921978500,397658,345957,848,6373,30587,35210,39901,43488,33550,38704,21108,96188
"3611220","32000US3611220","Amsterdam, NY Micro Area; New York","Amsterdam, New York","ny","320","00","ACSSF","0026377",,,,,"36",,,,,,,,,,,,,,"11220",,,,,,,,,,,,,,,,,,,,,,,,,,,,49667,123.2301,403.042732244319,49667,43826,1038,53,370,7,3061,1312,49667,43428,41397,666,29,356,0,147,833,6239,2429,372,24,14,7,2914,479,19540,1591,1354,1452,1479,1237,848,846,1046,894,1541,2025,2365,1319,707,518,318,44455,44455,46859,37731,,31250,,24659,26429,22591,47574,58345.537359263,58345.537359263,60529.4904960072,40503.0640668524,0,37887.8787878788,0,33072.1,41714.5390070922,36841.3665254237,61284.7317502199,55051,66523.8810767376,1140071800,1140071800,1076335400,14540600,,3750900,,33072100,11763500,69556500,1045211100,827889700,286340800,23208,19540,20,156,1036,1444,1471,1532,1131,2405,1769,8576
"3612180","32000US3612180","Auburn, NY Micro Area; New York","Auburn, New York","ny","320","00","ACSSF","0026378",,,,,"36",,,,,,,,,,,,,,"12180",,,,,,,,,,,,,,,,,,,,,,,,,,,,78783,113.917,691.582360999356,78783,72587,3405,302,387,0,518,1584,78783,76663,71408,3225,184,383,0,90,1373,2120,1179,180,118,4,0,428,211,31039,1837,1441,1682,1706,1568,1675,1742,1587,1367,2801,3673,3873,2816,1450,1153,668,53114,53114,53718,38670,35893,49219,,,32452,30455,53770,65578.6719932987,65578.6719932987,66387.9701502482,40243.3333333333,38911.1111111111,65047.3684210526,,45277.5862068966,37189.9350649351,49249.3377483444,66420.3866255695,65261,77363.19288198,2035496400,2035496400,1992767700,19316800,3151800,6179500,,2626100,11454500,14873300,1982515700,1512914600,478225900,36418,31039,52,268,2174,3107,3020,3150,2457,2734,1730,12347
"3612860","32000US3612860","Batavia, NY Micro Area; New York","Batavia, New York","ny","320","00","ACSSF","0026379",,,,,"36",,,,,,,,,,,,,,"12860",,,,,,,,,,,,,,,,,,,,,,,,,,,,59053,119.7986,492.935720165499,59053,54536,1470,632,388,0,763,1264,59053,57281,53678,1360,625,388,0,50,1180,1772,858,110,7,0,0,713,84,23825,1318,1365,1196,1144,1352,1269,1264,1420,902,2090,2773,3247,2151,1074,850,410,52641,52641,54032,14434,28833,,,31596,73125,31741,54166,64312.9233997901,64312.9233997901,65735.7592253804,23352.9190207156,39161.1801242236,115330.097087379,,40129.5880149813,59933.5078534031,37283.0049261084,65903.3634200009,66720,75950.0606524931,1532255400,1532255400,1473204100,12400400,12609900,11879000,,10714600,11447300,15136900,1467602000,1189605800,320688200,25657,23825,12,128,1039,2324,1940,3364,2094,2428,1245,9251
"3613780","32000US3613780","Binghamton, NY Metro Area; New York","Binghamton, New York","ny","320","00","ACSSF","0026380",,,,,"36",,,,,,,,,,,,,,"13780",,,,,,,,,,,,,,,,,,,,,,,,,,,,247030,201.7613,1224.36777931017,247030,218605,11394,422,8398,89,2182,5940,247030,238574,214207,9976,294,8351,48,331,5367,8456,4398,1418,128,47,41,1851,573,98443,7054,6010,6418,5923,5107,5548,4674,4325,4409,7946,10370,11940,7917,4107,3713,2982,49707,49707,51423,23973,,39022,,23441,31275,27547,51564,65240.1369320317,65240.1369320317,66835.1983903243,35428.8907284768,44060,71983.5537190083,24853.8461538462,34159.0631364562,39439.3231265109,44971.363067945,66925.7543804545,64917,79508.0180595834,6422434800,6422434800,6045444200,128394300,7710500,174200200,969300,16772100,48944200,107886300,5966163300,4825182600,1488708600,112089,98443,104,978,4187,6347,10375,11212,13200,14321,9141,28578
"3615380","32000US3615380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area; New York","Buffalo-Cheektowaga-Niagara Falls, New York","ny","320","00","ACSSF","0026381",,,,,"36",,,,,,,,,,,,,,"15380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1135503,725.5367,1565.05247746322,1135503,910187,138633,6498,32906,386,21508,25385,1135503,1083196,887996,135182,6019,32662,318,1534,19485,52307,22191,3451,479,244,68,19974,5900,470460,37609,26847,26220,24960,23596,24367,21758,21177,19209,36380,46716,60264,40155,24089,21261,15852,52303,52303,58107,26914,27593,46800,46875,21276,32390,29574,58489,69343.3116524253,69343.3116524253,74239.1487833348,40196.5956996455,38034.2745438749,88096.9779906489,56960.8695652174,34916.8001104362,51723.9898532343,45981.1918876755,74588.98183063,69368,85691.6345407046,32623254400,32623254400,28938049000,2278865600,87554900,772522400,7860600,252937300,285464700,736848600,28543487800,24273012400,7881421200,520523,470460,802,4949,25337,33758,30974,49955,54317,87119,41252,141997
"3618500","32000US3618500","Corning, NY Micro Area; New York","Corning, New York","ny","320","00","ACSSF","0026382",,,,,"36",,,,,,,,,,,,,,"18500",,,,,,,,,,,,,,,,,,,,,,,,,,,,98151,70.58383,1390.5592025909,98151,93231,1501,124,1456,13,292,1534,98151,96617,92151,1450,112,1456,8,60,1380,1534,1080,51,12,0,5,232,154,40438,2620,2613,2407,2141,2421,2583,1944,2145,1723,3454,4508,4967,2995,1666,1273,978,48823,48823,48260,44412,49375,101738,,,40227,47917,48215,64486.423660913,64486.423660913,63813.2431461136,58595.2272727273,48687.037037037,128204.743833017,0,53997.0588235294,56561.6580310881,115485.112359551,63286.9255027659,59661,74460.5564332781,2607702000,2607702000,2485908700,25781900,2629100,67563900,,3671800,21832800,41112700,2448318000,1932325900,623848400,48813,40438,53,456,2731,4069,4408,5206,3079,3512,2352,14572
"3618660","32000US3618660","Cortland, NY Micro Area; New York","Cortland, New York","ny","320","00","ACSSF","0026383",,,,,"36",,,,,,,,,,,,,,"18660",,,,,,,,,,,,,,,,,,,,,,,,,,,,48713,97.66821,498.760043675878,48713,45887,799,69,451,21,498,988,48713,47463,45234,695,69,427,17,121,900,1250,653,104,0,24,4,377,88,17683,1108,1012,954,975,775,943,806,1099,982,1526,1911,2312,1236,868,809,367,50910,50910,51286,24813,,,,46119,62500,43125,51488,64735.7292314653,64735.7292314653,65029.1251319339,43263.2075471698,0,77705.6603773585,0,49568.4210526316,66355.8510638298,42797.994269341,65312.5927244674,66391,79288.8074067284,1144721900,1144721900,1109006700,9171800,,8236800,,5650800,12474900,14936500,1100582500,864961600,255771700,20492,17683,14,141,696,1541,1357,2103,1494,1771,787,7779
"3621300","32000US3621300","Elmira, NY Metro Area; New York","Elmira, New York","ny","320","00","ACSSF","0026384",,,,,"36",,,,,,,,,,,,,,"21300",,,,,,,,,,,,,,,,,,,,,,,,,,,,87742,215.3963,407.351558385599,87742,77481,5143,392,1369,10,381,2966,87742,85163,76000,4942,374,1323,8,56,2460,2579,1481,201,18,46,2,325,506,34887,2654,2172,2116,2350,1689,1909,1668,1535,1483,2905,3834,4080,2592,1638,1307,955,49578,49578,50893,21767,31596,110865,,88009,32258,35719,51101,64474.7957691977,64474.7957691977,65563.9707256306,30375.1075599262,34125,154803.753351206,0,81532,46091.8644067797,48694.4871794872,65751.6231095362,66192,79568.5520256756,2249332200,2249332200,2105259100,49420300,3549000,57741800,,6114900,27194200,37981700,2078145800,1710644300,501978100,38372,34887,37,375,1507,1787,1849,4432,4142,5345,2859,12554
"3624020","32000US3624020","Glens Falls, NY Metro Area; New York","Glens Falls, New York","ny","320","00","ACSSF","0026385",,,,,"36",,,,,,,,,,,,,,"24020",,,,,,,,,,,,,,,,,,,,,,,,,,,,127376,75.0093,1698.13612727163,127376,121110,2787,336,887,57,569,1630,127376,124356,119232,2523,317,876,57,119,1232,3020,1878,264,19,11,0,450,398,50971,2715,2880,2288,2809,2753,2363,2457,2579,2679,4296,6114,6842,4274,2360,2114,1448,54214,54214,54507,30577,,,,44107,49022,34375,54651,69101.2026446411,69101.2026446411,69347.8062689504,43045.390070922,76237.037037037,93222.6851851852,,39905.8441558442,53447.0731707317,45125.8771929825,69523.2393224735,65417,80704.8320476219,3522157400,3522157400,3453590100,12138800,8233600,20136100,,6145500,21913300,30866100,3431389000,2657287300,795447800,68041,50971,141,897,5538,5982,6653,5815,4001,4483,2655,14806
"3624100","32000US3624100","Gloversville, NY Micro Area; New York","Gloversville, New York","ny","320","00","ACSSF","0026386",,,,,"36",,,,,,,,,,,,,,"24100",,,,,,,,,,,,,,,,,,,,,,,,,,,,54297,109.5871,495.469044644222,54297,51509,878,155,379,12,494,870,54297,52812,50653,870,82,379,12,28,788,1485,856,8,73,0,0,466,82,22450,1613,1338,1310,1609,1227,1304,1172,1420,986,1927,2385,2313,1859,936,611,440,46090,46090,46551,,,58250,,15979,36919,,46515,59737.5367483296,59737.5367483296,60221.0533565984,34955.0561797753,0,60042.5,0,29663.309352518,56129.6875,47452.1963824289,60215.4514211406,57925,69978.1657258346,1341107700,1341107700,1311494100,6222000,,7205100,,4123200,10776900,18364000,1296559100,1004116700,307474400,28632,22450,0,311,1318,2168,2019,2403,1779,2037,2205,8210
"3626460","32000US3626460","Hudson, NY Micro Area; New York","Hudson, New York","ny","320","00","ACSSF","0026387",,,,,"36",,,,,,,,,,,,,,"26460",,,,,,,,,,,,,,,,,,,,,,,,,,,,61860,97.46255,634.705371607899,61860,55383,2693,15,1177,21,673,1898,61860,59181,53996,2516,15,1157,21,1,1475,2679,1387,177,0,20,0,672,423,25295,1412,1035,1371,1054,1385,1364,1102,934,980,2022,2629,3636,2353,1392,1322,1304,59916,59916,61844,31939,,34856,,35117,30982,36165,62147,80682.4431705871,80682.4431705871,81988.9244968594,48421.3235294118,0,129484.634760705,0,59314.8148148148,39955.0537634409,59769.9494949495,82383.7496185868,74213,92523.7667327714,2040862400,2040862400,1918786800,39511800,,51405400,,11210500,18579100,47337800,1889965600,1492963500,516699000,32863,25295,28,319,2156,2438,3092,3777,2296,2258,1387,7544
"3627060","32000US3627060","Ithaca, NY Metro Area; New York","Ithaca, New York","ny","320","00","ACSSF","0026388",,,,,"36",,,,,,,,,,,,,,"27060",,,,,,,,,,,,,,,,,,,,,,,,,,,,104268,219.674,474.648735052054,104268,84196,4211,302,10638,1,1125,3795,104268,99342,81106,3738,278,10563,1,266,3390,4926,3090,473,24,75,0,859,405,38269,4085,2105,1703,1690,1760,1890,1514,1716,1487,2751,4073,4333,2918,1742,2264,2238,54133,54133,58936,30826,,29959,,,28829,29684,59599,75549.1363767018,75549.1363767018,80868.557526291,53682.1025195482,51145.8333333333,50077.3066730908,,31679.9352750809,43245.0951683748,39736.0033726813,81641.2626506024,76278,99547.6001192487,2891189900,2891189900,2576067900,61788100,6137500,207870900,,9789100,29536400,47126900,2541084300,2003495000,829435800,42118,38269,77,739,3259,5268,5022,5303,3777,2896,1091,10837
"3627460","32000US3627460","Jamestown-Dunkirk-Fredonia, NY Micro Area; New York","Jamestown-Dunkirk-Fredonia, New York","ny","320","00","ACSSF","0026389",,,,,"36",,,,,,,,,,,,,,"27460",,,,,,,,,,,,,,,,,,,,,,,,,,,,131748,124.264,1060.22644120359,131748,122325,3465,511,812,109,2165,2361,131748,122460,115969,3162,493,798,98,70,1870,9288,6356,303,18,14,11,2095,491,52718,4465,3738,3731,3433,3219,2964,2798,2949,2558,4242,5478,6256,3354,1550,1227,756,43211,43211,44162,19206,26167,19821,,21375,31776,23785,45169,55820.1828597443,55820.1828597443,56827.2855133615,31143.8995215311,35652.6785714286,40678.0821917808,,29705.2276559865,36942.4657534247,31897.8331527627,57837.2279354066,55428,66901.8381679389,2942728400,2942728400,2868698200,26036300,7986200,8908500,,17615200,13484000,88325100,2800825600,2191035200,704582200,66722,52718,52,277,2838,3032,3869,4666,4435,6824,4159,22566
"3628740","32000US3628740","Kingston, NY Metro Area; New York","Kingston, New York","ny","320","00","ACSSF","0026390",,,,,"36",,,,,,,,,,,,,,"28740",,,,,,,,,,,,,,,,,,,,,,,,,,,,180505,160.558,1124.23513931339,180505,155745,10674,274,3504,46,3423,6839,180505,163123,144798,9461,107,3476,42,517,4722,17382,10947,1213,167,28,4,2906,2117,69335,3869,3729,3265,3575,3344,3850,2564,2858,2325,5061,7416,8983,6550,4180,4231,3535,60393,60393,62213,34405,,59955,,34573,46328,40642,63253,79336.9495925579,79336.9495925579,81406.15598974,52084.1085271318,36716,85903.536977492,0,53511.5212527964,56761.1982881598,61611.2943871707,82216.6802589751,76101,95327.9100559827,5500827400,5500827400,5141450000,147814700,3671600,80148000,,47839300,79579200,268933300,4939824800,4103771200,1323413200,83762,69335,81,1023,6394,6166,8075,8336,8225,9674,3743,17618
"3631660","32000US3631660","Malone, NY Micro Area; New York","Malone, New York","ny","320","00","ACSSF","0026391",,,,,"36",,,,,,,,,,,,,,"31660",,,,,,,,,,,,,,,,,,,,,,,,,,,,51007,31.30956,1629.11880055043,51007,42319,2869,3543,232,88,1031,925,51007,49326,41819,2832,3541,231,88,91,724,1681,500,37,2,1,0,940,201,19299,1932,1282,967,1033,947,932,853,966,777,1873,2149,2503,1366,710,578,431,49782,49782,50096,13625,43373,,,51360,50417,51507,50079,61437.3594486761,61437.3594486761,62253.7325441067,31546.7889908257,52953.7688442211,120551.219512195,0,53040,51052.7472527472,67989.3129770992,62215.8796056046,59220,71029.522431259,1185679600,1185679600,1083277200,3438600,73764600,9885200,,2917200,9291600,8906600,1079010000,883465200,271064100,25324,19299,55,295,1711,2414,2196,2386,1151,1658,987,6446
"3635620","32000US3635620","New York-Newark-Jersey City, NY-NJ-PA Metro Area (part); New York","New York-Newark-Jersey City, New York","ny","320","00","ACSSF","0026392",,,,,"36",,,,,,,,,,,,,,"35620",,,,,,,,,,,,,,,,,,,,,,,,,,,,13380318,5733.351,2333.76928078431,13380318,7276324,2587056,47728,1433277,5197,1609927,420809,13380318,10028458,5891533,2369346,21515,1421802,3839,93145,227278,3351860,1384791,217710,26213,11475,1358,1516782,193531,4765229,382900,234993,218769,204815,188452,187470,173384,172582,146301,301234,408452,544969,428974,296751,376381,498802,65779,65779,81771,46289,42162,67080,55581,37196,56871,42484,88187,99630.646837749,99630.646837749,119785.297815127,63647.8884248362,62546.0092119377,100175.639915063,76713.9929742389,52196.9101529005,85165.5673906027,62265.793458374,127819.006137075,78132,114204.162191446,474762847600,474762847600,337304378400,57407658500,991291700,45100675900,131027500,24592887400,9234928300,62381670100,305328929100,350145050500,117327074900,5245352,4765229,5379,49781,285673,217983,287056,435341,661908,796537,463443,1562128
"3636300","32000US3636300","Ogdensburg-Massena, NY Micro Area; New York","Ogdensburg-Massena, New York","ny","320","00","ACSSF","0026393",,,,,"36",,,,,,,,,,,,,,"36300",,,,,,,,,,,,,,,,,,,,,,,,,,,,111529,41.60944,2680.37709518345,111529,103863,2668,864,1252,42,795,2045,111529,109034,102729,2477,864,1228,39,84,1613,2495,1134,191,0,24,3,711,432,41466,3389,2899,2609,2477,2284,2695,1969,1950,1621,4067,4076,5408,2686,1266,1121,949,46313,46313,46600,47452,22813,40000,,,31196,,46653,60756.9960931848,60756.9960931848,60931.4268707061,55645.0292397661,39605.0505050505,70058.4967320261,0,59000,51466.6666666667,56819.170984456,60993.666633486,56394,71525.9834132238,2519349600,2519349600,2456694200,9515300,11762700,21437900,,4130000,15131200,10966100,2450969500,1880132000,586464800,52272,41466,47,708,2895,4166,4325,4924,3685,5084,2141,13491
"3636460","32000US3636460","Olean, NY Micro Area; New York","Olean, New York","ny","320","00","ACSSF","0026394",,,,,"36",,,,,,,,,,,,,,"36460",,,,,,,,,,,,,,,,,,,,,,,,,,,,78506,60.0038,1308.35050046564,78506,72288,1273,2249,643,0,380,1673,78506,76976,71489,1236,2180,643,0,48,1380,1530,799,37,69,0,0,332,293,31502,2078,2224,2140,2132,2010,2030,1826,1639,1363,2822,3312,3562,2202,1086,695,381,43884,43884,44623,45833,32799,49688,,28750,26211,35114,44659,55631.8075042854,55631.8075042854,55931.5192132826,68730,43240.3912543153,104101.840490798,,29583.3333333333,36270.2576112412,46852.1582733813,55952.3014394581,55744,65316.38822995,1752513200,1752513200,1660774600,19931700,37575900,16968600,,1775000,15487400,13024900,1651991700,1294113600,429686900,40973,31502,21,274,1802,3275,3121,3700,2286,2957,2095,11971
"3636580","32000US3636580","Oneonta, NY Micro Area; New York","Oneonta, New York","ny","320","00","ACSSF","0026395",,,,,"36",,,,,,,,,,,,,,"36580",,,,,,,,,,,,,,,,,,,,,,,,,,,,60979,60.87549,1001.70031984704,60979,57344,1103,167,743,1,475,1146,60979,58868,55980,1027,105,726,1,92,937,2111,1364,76,62,17,0,383,209,23539,1641,1364,1240,1551,1308,1240,1326,1152,1007,2248,2650,2717,1818,865,872,540,49689,49689,49924,,37059,57188,,,46875,48500,49937,62879.9566676579,62879.9566676579,62514.8191978961,61727.5555555556,62071.1538461538,103535.570469799,,37798.9690721649,87791.5422885572,60408.1460674157,62457.9785821754,62717,76294.4414131769,1480131300,1480131300,1426275600,13888700,3227700,15426800,,3666500,17646100,21505300,1411425400,1118629100,338960000,30684,23539,76,240,1876,2237,2593,2550,1688,1573,876,9830
"3638460","32000US3638460","Plattsburgh, NY Micro Area; New York","Plattsburgh, New York","ny","320","00","ACSSF","0026396",,,,,"36",,,,,,,,,,,,,,"38460",,,,,,,,,,,,,,,,,,,,,,,,,,,,81505,78.53236,1037.85243174872,81505,74418,3482,163,1098,6,1134,1204,81505,79272,73464,3291,148,1098,6,201,1064,2233,954,191,15,0,0,933,140,31648,2266,1861,2072,1607,1731,1579,1738,1649,1187,2719,3500,3925,2575,1247,1366,626,50502,50502,51244,43717,,32143,,28333,18150,42250,51139,63803.9939332659,63803.9939332659,64474.3443855863,61168.8888888889,27040.7407407407,48014.6017699115,,31207.5342465753,42724.0997229917,55576.7857142857,64445.1086063554,63857,74663.9328111916,2019268800,2019268800,1971754400,13763000,2920400,10851300,,4556300,15423400,12449200,1961129100,1515752500,463600700,35948,31648,51,573,3205,4294,4657,4110,2880,3377,1365,7136
"3640380","32000US3640380","Rochester, NY Metro Area; New York","Rochester, New York","ny","320","00","ACSSF","0026397",,,,,"36",,,,,,,,,,,,,,"40380",,,,,,,,,,,,,,,,,,,,,,,,,,,,1082226,369.5977,2928.11922835164,1082226,879359,124911,3897,30127,415,17636,25881,1082226,1008349,835783,118161,2160,29805,380,2069,19991,73877,43576,6750,1737,322,35,15567,5890,430926,29599,22068,21397,23975,21525,23096,21324,20057,18297,36162,43309,54946,36499,22151,20370,16151,53480,53480,57739,28681,32778,55604,,30014,39690,30121,58885,71173.5274733945,71173.5274733945,75249.0747452643,41211.8131307404,44152.7220630372,82990.5382815112,42741.8604651163,46579.6991118361,52528.7158939134,44113.3649159568,76367.6149038707,69106,86405.8997359109,30670523500,30670523500,27509180500,1817234900,61637200,744674100,5513700,256980200,275303000,968420700,26907212700,23099234800,7157018500,475070,430926,787,4907,31426,41003,47975,58512,55186,49891,24579,116660
"3642900","32000US3642900","Seneca Falls, NY Micro Area; New York","Seneca Falls, New York","ny","320","00","ACSSF","0026398",,,,,"36",,,,,,,,,,,,,,"42900",,,,,,,,,,,,,,,,,,,,,,,,,,,,35036,108.2342,323.705493616187,35036,32104,1681,124,260,8,154,705,35036,33912,31333,1509,120,260,8,20,662,1124,771,172,4,0,0,134,43,13672,847,590,1015,905,733,736,588,740,671,1029,1551,1791,1167,546,460,303,50073,50073,51054,,,,,,18750,36667,51182,64571.0356933879,64571.0356933879,65402.018657287,47352.9411764706,52715.5555555556,50815.2941176471,,164441.666666667,24984.6473029046,74126.2195121951,65577.1287281718,64934,79386.3849201585,882815200,882815200,855327600,8855000,2372200,4319300,,5919900,6021300,12156700,848699200,661209200,202089500,16230,13672,8,149,1138,1189,1522,1751,1005,1452,639,4819
"3645060","32000US3645060","Syracuse, NY Metro Area; New York","Syracuse, New York","ny","320","00","ACSSF","0026399",,,,,"36",,,,,,,,,,,,,,"45060",,,,,,,,,,,,,,,,,,,,,,,,,,,,660652,277.0167,2384.88154848594,660652,558814,54636,3279,18545,181,6260,18937,660652,634964,544463,52032,3066,18467,174,1094,15668,25688,14351,2604,213,78,7,5166,3269,256420,19283,13451,12885,12459,12854,12079,12370,11600,11049,20783,26939,32938,22147,13631,12073,9879,54581,54581,57830,28372,45379,46500,,19660,37995,37915,58043,71507.470946104,71507.470946104,74314.1207328185,43934.3292325718,58284.7493036212,76926.7624020888,52459.1549295775,32542.8571428571,58733.3333333333,55653.3931988812,74490.6459038104,69962,86208.3266492882,18335945700,18335945700,16801382300,824954900,83696900,353555400,3724600,64239600,204392000,378053500,16536848900,13757469600,4260812400,289965,256420,366,3074,16468,22761,30892,33348,30690,37887,16034,64900
"3646540","32000US3646540","Utica-Rome, NY Metro Area; New York","Utica-Rome, New York","ny","320","00","ACSSF","0026400",,,,,"36",,,,,,,,,,,,,,"46540",,,,,,,,,,,,,,,,,,,,,,,,,,,,296416,112.9678,2623.89829142066,296416,261332,14907,536,9145,200,3603,6693,296416,283030,253753,13753,490,9113,119,363,5439,13386,7579,1154,46,32,81,3240,1254,115930,8214,7392,7073,6573,6359,6579,5980,5407,4780,10160,12791,14337,8844,4621,3893,2927,49580,49580,51262,26691,20625,34405,,25708,22346,22939,51657,64238.7889243509,64238.7889243509,65690.847767999,39508.0575539568,40030.5555555556,69848.6135181976,20868.75,31367.868177137,41595.0271950272,33602.9393564356,66247.5602211838,62778,76552.2427404218,7447202800,7447202800,7031154200,164748600,5764400,161210600,333900,30458200,53532800,108604700,6960697400,5546669300,1756749400,137326,115930,124,1079,6421,8502,10731,11371,11617,17069,8092,40924
